id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url
4529,Hamburguesas y picadas,Preparado de carne picada vacuno y cerdo,Bandeja 500 g,"3,90 €",,https://prod-mercadona.imgix.net/images/750015f3301b1916eb862a4ab38cdb1b.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/750015f3301b1916eb862a4ab38cdb1b.jpg?fit=crop&h=600&w=600
4530,Hamburguesas y picadas,Preparado de carne picada vacuno y cerdo,Bandeja 1 kg,"7,60 €",,https://prod-mercadona.imgix.net/images/ad68f7b2028145733d4ddd6f9eb896cc.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/ad68f7b2028145733d4ddd6f9eb896cc.jpg?fit=crop&h=600&w=600
4531,Hamburguesas y picadas,Preparado de carne picada cerdo,Bandeja 500 g,"2,75 €",,https://prod-mercadona.imgix.net/images/80265fd9fb45aa4dd14b3f666e6dcdc2.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/f26b7fec8d8ba5a55c5abd237f98f725.jpg?fit=crop&h=300&w=300
4532,Hamburguesas y picadas,Preparado de carne picada vacuno,Bandeja 500 g,"4,80 €",,https://prod-mercadona.imgix.net/images/dc471d43f92c43481f3dee2e77f1a0ef.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/a9a8ace9ab5a29cd0ab48f72b799009a.jpg?fit=crop&h=300&w=300
4533,Hamburguesas y picadas,Preparado de carne picada vacuno,Bandeja 1 kg,"9,40 €",,https://prod-mercadona.imgix.net/images/9c2519e3bf6337863a4f2a061d59e574.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/9c2519e3bf6337863a4f2a061d59e574.jpg?fit=crop&h=600&w=600
4534,Hamburguesas y picadas,Albóndigas de cerdo,Bandeja 24 ud. (840 g),"4,55 €",,https://prod-mercadona.imgix.net/images/27916c37824d6c11a676768b25871c8e.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/b05984a8456dc2a6ed625495912b4371.jpg?fit=crop&h=300&w=300
4535,Hamburguesas y picadas,Albóndigas de pollo,Bandeja 840 g,"5,80 €",,https://prod-mercadona.imgix.net/images/8c52f2612cb07ba2a004a39b2d48e07c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/ebb4e4ebf25005df17258aa072bdb644.jpg?fit=crop&h=300&w=300
4536,Hamburguesas y picadas,Preparado de carne picada vacuno,Paquete 400 g,"4,95 €",,https://prod-mercadona.imgix.net/images/9e60addfb3a01586c9009f3eec045ce9.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/26573c8132abcf698340ed030fb7daa5.jpg?fit=crop&h=300&w=300
4537,Hamburguesas y picadas,Preparado de carne picada pollo,Bandeja 500 g,"3,55 €",,https://prod-mercadona.imgix.net/images/3064f4135376c71e8902b2ff8d9602a5.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/2dff8fe3815011e01bde2e85764d9000.jpg?fit=crop&h=300&w=300
4538,Hamburguesas y picadas,Albóndigas de vacuno,Bandeja 420 g,"5,50 €",,https://prod-mercadona.imgix.net/images/cdfd5885e0fcb245a4a873a51f408b5c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/205e0820bea3c347835e8bd8426ec8ec.jpg?fit=crop&h=300&w=300
4539,Empanados y elaborados,Nuggets de pollo Hacendado ultracongelados,Paquete 500 g,"2,70 €",,https://prod-mercadona.imgix.net/images/a83470c87a6d3342c96dd0a449237604.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/25c22f420e2728c8a8a1da82c1a4fcfe.jpg?fit=crop&h=600&w=600
4540,Empanados y elaborados,Delicias de pollo Hacendado ultracongeladas,Paquete 500 g,"3,70 €",,https://prod-mercadona.imgix.net/images/69c43cac064a4c03f04c7e07bf3b617a.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/d6096b27d8a071082eba76fbb60d26d1.jpg?fit=crop&h=600&w=600
4541,Empanados y elaborados,Croquetas de cocido Hacendado ultracongeladas,Paquete 350 g,"2,00 €",,https://prod-mercadona.imgix.net/images/1528c21f212a7b7eb203724cba48cfe9.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/a4a0d3a3cd1ea9bfac62802ec5d7b36a.jpg?fit=crop&h=600&w=600
4542,Empanados y elaborados,Nuggets de pavo Hacendado ultracongelados,Paquete 400 g,"3,40 €",,https://prod-mercadona.imgix.net/images/2fdc9b83394eee29e89c2779fa919b6b.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/09df3696643461c6f29a5f5816c79fa6.jpg?fit=crop&h=300&w=300
4543,Empanados y elaborados,Pollo marinado rebozado Crispy American Style Hacendado ultracongelado,Paquete 500 g,"4,90 €",,https://prod-mercadona.imgix.net/images/1c8a4177bc4a03294292496e2806fdb8.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/cefa5a8213c63f286314206bcdf16f60.jpg?fit=crop&h=600&w=600
4544,Empanados y elaborados,"Brochetas de pollo, pimiento verde y tocino de cerdo con varilla",Bandeja 370 g aprox.,"3,14 €",,https://prod-mercadona.imgix.net/images/ca96df8a2fe47f75ad0b5f000dde20e7.jpg?fit=crop&h=300&w=300,
4545,Empanados y elaborados,Flautas de pollo y queso,Bandeja 280 g,"2,20 €",,https://prod-mercadona.imgix.net/images/ff939fd89452f154ae624d1c063f5300.jpg?fit=crop&h=300&w=300,
4546,Empanados y elaborados,Flautas de bacón y queso,Bandeja 280 g,"2,20 €",,https://prod-mercadona.imgix.net/images/36a71af2529a876185b3b8661cdfc20b.jpg?fit=crop&h=300&w=300,
4547,Empanados y elaborados,Filetes lomo de cerdo adobado,Bandeja 470 g aprox.,"3,29 €",,https://prod-mercadona.imgix.net/images/ea50f7da52090f60c39a191a2cbab19f.jpg?fit=crop&h=300&w=300,
4548,Empanados y elaborados,Filetes lomo de cerdo adobado familiar,Bandeja 900 g aprox.,"6,08 €",,https://prod-mercadona.imgix.net/images/d274486a0c5de244af92e7ae4d6fccf2.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8be2d30cbb0188492ace884c4166b666.jpg?fit=crop&h=300&w=300
4549,Empanados y elaborados,San Jacobos de cerdo sin gluten,Bandeja 400 g aprox.,"2,52 €",,https://prod-mercadona.imgix.net/images/eb6d90d07bffffdcd3a7eb987397577d.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/419799cc0ff64703ddc9ec9f23431a15.jpg?fit=crop&h=300&w=300
4550,Empanados y elaborados,Filetes pechuga de pollo finas hierbas marinadas,Bandeja 650 g aprox.,"4,81 €",,https://prod-mercadona.imgix.net/images/024996b40c2a4626d8e31910526ea251.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/9a011b2a90fd0a412a4e4a252540814c.jpg?fit=crop&h=300&w=300
4551,Empanados y elaborados,Filetes pechuga de pollo marinadas empanadas sin gluten,Bandeja 360 g aprox.,"2,81 €",,https://prod-mercadona.imgix.net/images/6413067f5c9c4931ed8a990d62563b1a.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8bdab0054c3051999a4cfc91a03ed5ac.jpg?fit=crop&h=600&w=600
4552,Empanados y elaborados,Pinchos de cerdo sin varilla,Bandeja 510 g aprox.,"4,05 €",,https://prod-mercadona.imgix.net/images/b1ca5205d52cfee2d74d5519ca0a74c3.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/e62a982cb0f7433bd181cced9254c2a7.jpg?fit=crop&h=600&w=600
4553,Empanados y elaborados,Medallones preparado de solomillo cerdo provenzal,Bandeja 400 g aprox.,"3,96 €",,https://prod-mercadona.imgix.net/images/e240d4c70b72866f059a6f487bfd5dc2.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/fb177795a5614c0731170a90435e449b.jpg?fit=crop&h=600&w=600
4554,Empanados y elaborados,Alas de pollo adobadas,Bandeja 680 g aprox.,"3,60 €",,https://prod-mercadona.imgix.net/images/3fc3a03f6a13e2172e8548fe108b7380.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/bd373367571042826dfd310f4a28f120.jpg?fit=crop&h=300&w=300
4555,Empanados y elaborados,Fiambre de magro de cerdo adobado,Paquete 370 g,"2,68 €",,https://prod-mercadona.imgix.net/images/41f5b2ec1f01df5f240b640b66b4a4f9.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/c99d2196e55bff09c0a33adf2a17a4f4.jpg?fit=crop&h=600&w=600
4556,Empanados y elaborados,Costilla de cerdo ibérico adobada,Bandeja 500 g aprox.,"3,43 €",,https://prod-mercadona.imgix.net/images/af452ee749d0981858f5bfd393dccf15.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/c2ad0410c0bbfd35f91e91fe25179a08.jpg?fit=crop&h=300&w=300
4557,Empanados y elaborados,Fiambre de pechuga de pavo adobada,Bandeja 370 g,"3,51 €",,https://prod-mercadona.imgix.net/images/1ee412da5f2866cf7f112b4d55e60179.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6e3e26613e74b133c775ed07f4332800.jpeg?fit=crop&h=600&w=600
4558,Empanados y elaborados,Chuletas de cerdo sajonia,Bandeja 290 g aprox.,"2,73 €",,https://prod-mercadona.imgix.net/images/8828913f781a3bd73ab785a4a572743c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/4cb68cd4abdf66079e31eb0e113c6022.jpg?fit=crop&h=300&w=300
4559,Empanados y elaborados,Filetes lomo de cerdo ibérico adobado,Paquete 220 g aprox.,"4,82 €",,https://prod-mercadona.imgix.net/images/b9aed3c99473113c266a4278a72120ea.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/2473101dfb3495717511086171058e5f.jpg?fit=crop&h=600&w=600
4560,Empanados y elaborados,Callos preparados de ternera Rogusa,Paquete 500 g,"3,75 €",,https://prod-mercadona.imgix.net/images/e43ddf8d8525da176a7ceb8cff174a5b.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/09321bbba309112f95dd1a3c0e107f07.jpg?fit=crop&h=600&w=600
4561,Empanados y elaborados,Oreja de cerdo cocida adobada Rogusa,Paquete 500 g,"4,25 €",,https://prod-mercadona.imgix.net/images/7a942f2943ba5d1a5208f32c4829aab0.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/d58468c4b5bcfdc859d5a90cf654298d.jpg?fit=crop&h=300&w=300
4562,Empanados y elaborados,Panceta adobada torrezno,Pieza 400 g aprox.,"4,20 €",,https://prod-mercadona.imgix.net/images/ddfa60f4777ef6f63a5809b249b0dbfd.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6522a4785ac819883ee21d75db891dec.jpg?fit=crop&h=600&w=600
4563,Empanados y elaborados,Fiambre de magreta de cerdo adobada,Bandeja 350 g,"2,70 €",,https://prod-mercadona.imgix.net/images/4cbeb92ecffe576559438c55574ccca3.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/d1143682c1488deb75face9c40f03174.jpg?fit=crop&h=600&w=600
4564,Empanados y elaborados,Lagrimitas de pollo al limón empanadas sin gluten,Bandeja 340 g aprox.,"2,75 €",,https://prod-mercadona.imgix.net/images/cc866caf2be7307dd015da85a6e8709b.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/cc866caf2be7307dd015da85a6e8709b.jpg?fit=crop&h=600&w=600
4565,Empanados y elaborados,Filetes solomillos de pollo marinados empanados sin gluten,Bandeja 465 g aprox.,"3,95 €",,https://prod-mercadona.imgix.net/images/4c58150f6907b1ac3043b361b4cf8f27.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8a48dda1df1442efdee641339d7018c4.jpg?fit=crop&h=600&w=600
4566,Empanados y elaborados,Cachopo de vacuno con jamón y queso sin gluten,Bandeja 450 g aprox.,"7,29 €",,https://prod-mercadona.imgix.net/images/de86614396762e85e56af66ec18b2ada.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/fd192fb3d4fb32eba0de9bb62b25617b.jpg?fit=crop&h=300&w=300
4567,Empanados y elaborados,Medallones pechuga de pollo al ajillo,Bandeja 650 g aprox.,"4,81 €",,https://prod-mercadona.imgix.net/images/1bb33564c3f256b0ffd0ab1d94ed3146.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/73900321d4c183d1ca0fd4e16a9a459e.jpg?fit=crop&h=300&w=300
4568,Empanados y elaborados,Empanados de pollo picantes sin gluten,Bandeja 360 g,"2,80 €",,https://prod-mercadona.imgix.net/images/3f9ba8631173748a0a5d6ed412d76f5c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/c99b44029b8888c0f9d317d16cc09a50.jpg?fit=crop&h=300&w=300
4569,Arreglos,"Arreglo para puchero vacuno, cerdo y pollo",Bandeja 1 kg aprox.,"5,90 €",,https://prod-mercadona.imgix.net/images/9758c65c22ef78857d6b1c59ef319feb.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/054a515ece06b6b3c428f15e0c74e0af.jpg?fit=crop&h=600&w=600
4570,Arreglos,Hueso vacuno,Bandeja 250 g aprox.,"1,35 €",,https://prod-mercadona.imgix.net/images/63373afa95c3015ec69a3f1bb6f173cb.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8c1660c80c087118e43c7ca90fe6999d.jpg?fit=crop&h=600&w=600
4571,Arreglos,Trozo de vacuno para cocido,Bandeja 300 g aprox.,"4,32 €",,https://prod-mercadona.imgix.net/images/10b0e887359cc044efaa97b5c6f0cbbf.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/343a64dbfd6a280d904e9c1f9d77f908.jpg?fit=crop&h=600&w=600
4572,Arreglos,Compango asturiano,Paquete 250 g,"2,60 €",,https://prod-mercadona.imgix.net/images/85b38e97979453a866684cf48bbf27f9.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/c4d75cfea1fecf0b600e3445419c3269.jpg?fit=crop&h=300&w=300
4573,Arreglos,Hueso garrón,Pieza 290 g aprox.,"1,16 €",,https://prod-mercadona.imgix.net/images/1f6928a432081cf7c4bb36c66a4dd305.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/ce243fba048cacd3f157515da88d55c2.jpg?fit=crop&h=300&w=300
4574,Arreglos,Espinazo de cerdo,Bandeja 300 g aprox.,"1,50 €",,https://prod-mercadona.imgix.net/images/ac60f17afd0cf046a760fb3f464f095d.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/9cdfc9f0ad0eb3c71092a6f382c7f96f.jpg?fit=crop&h=300&w=300
4575,Arreglos,Manos de cerdo,Bandeja 500 g aprox.,"3,25 €",,https://prod-mercadona.imgix.net/images/af395d8688be6a8fc656f63414651457.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/9dfb9c2bb691370d0a2d230132efdf26.jpg?fit=crop&h=300&w=300
4576,Arreglos,Tocino de cerdo,Paquete 190 g aprox.,"1,14 €",,https://prod-mercadona.imgix.net/images/6cee93e950f90e9a87c02915720d426c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/9d14fbd2bffc60d712198f84f169c770.jpg?fit=crop&h=300&w=300
4577,Arreglos,Chorizo asturiano,Paquete 250 g,"2,78 €",,https://prod-mercadona.imgix.net/images/e3d5d0a71e1aeb4f384910f2c8aebeda.jpg?fit=crop&h=300&w=300,
4578,Arreglos,Hueso blanco de cerdo salado,Bandeja 350 g aprox.,"1,49 €",,https://prod-mercadona.imgix.net/images/251607e82e6114a16d56cc53b357a716.jpg?fit=crop&h=300&w=300,
4579,Arreglos,Rabo de cerdo,Bandeja 250 g aprox.,"1,43 €",,https://prod-mercadona.imgix.net/images/5650af81d55dc26779eeb1387bde1993.jpg?fit=crop&h=300&w=300,
4580,Arreglos,Preparado de cerdo salado,Bandeja 500 g aprox.,"2,35 €",,https://prod-mercadona.imgix.net/images/99cf37035cb087b8c089c5d2655c3a45.jpg?fit=crop&h=300&w=300,
4581,Arreglos,Media gallina,Bandeja 450 g aprox.,"2,21 €",,https://prod-mercadona.imgix.net/images/e41180447159c80d344eb723b17879ba.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/a60f51e23218e5e33df1c712b7bf8b58.jpg?fit=crop&h=600&w=600
4582,Arreglos,Arreglo para cocido,Bandeja 950 g aprox.,"6,55 €",,https://prod-mercadona.imgix.net/images/367707dc26f58f70ace767dc8d73c850.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/bf20a0a2afcc245204738ec82501ea9f.jpg?fit=crop&h=300&w=300
4583,Arreglos,Espinazo de cerdo salado,Bandeja 350 g aprox.,"1,59 €",,https://prod-mercadona.imgix.net/images/a9ef52c867c336519d78cdebb5dc7125.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/a99a9d211e809311109a4b1d71ef5ab7.jpg?fit=crop&h=300&w=300
4584,Carne congelada,Jamoncitos de pollo congelados,Paquete 1 kg,"3,30 €",,https://prod-mercadona.imgix.net/images/bebaada78c49c64b7dda4cf6b5726cf0.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/dc4f6a22b4b786267b190778c5bf2b77.jpg?fit=crop&h=600&w=600
4585,Carne congelada,Alas de pollo congeladas,Paquete 1 kg,"3,40 €","3,40 €",https://prod-mercadona.imgix.net/images/c57822e42dafc3bcab953b8755a6a40f.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/323614a83f55ebcb485542b00bca4bd0.jpg?fit=crop&h=300&w=300
4586,Carne congelada,Medallones preparado de solomillo cerdo congelados marinados,Paquete 300 g aprox.,"3,11 €",,https://prod-mercadona.imgix.net/images/11bcd6090bd578b0427ad1cbb3f63474.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/7989e9e03ab38531ddf6d5f65c864ef2.jpg?fit=crop&h=300&w=300
4587,Carne congelada,Solomillo de pavo marinado congelado,Paquete 350 g aprox.,"2,87 €",,https://prod-mercadona.imgix.net/images/5bb818d0e9762e82d926efb3ce16c8a9.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/3162c333cf8cf2eeaf8145602b980674.jpg?fit=crop&h=300&w=300
4588,Carne congelada,Cuartos traseros de pollo congelados,Paquete 2 kg,"5,60 €",,https://prod-mercadona.imgix.net/images/9fb23fe86610aa963e9d14d0b949efd1.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/488dc76b0c1d085b7d7164250b72d3e6.jpg?fit=crop&h=600&w=600
4589,Carne congelada,Solomillo de cerdo marinado congelado,Paquete 800 g aprox.,"6,24 €",,https://prod-mercadona.imgix.net/images/72c56d09663789656e07eb71e457b3fe.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/72c56d09663789656e07eb71e457b3fe.jpg?fit=crop&h=600&w=600
4590,Carne congelada,Chuletas de cordero palo o riñonada congeladas,Paquete 600 g aprox.,"10,77 €",,https://prod-mercadona.imgix.net/images/9d1af5dc58a3638860d0a87817c7c10d.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/18dfbec160adacf0d87e9737eeb50c61.jpg?fit=crop&h=600&w=600
4591,Carne congelada,Pierna de lechal entera congelada,Pieza 650 g aprox.,"9,69 €",,https://prod-mercadona.imgix.net/images/66fbb0d00d8e209871d49778beea28e3.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/1c3f8a1c4ef9bafda36d4b6036d01d4a.jpg?fit=crop&h=300&w=300
4592,Carne congelada,Rabo de vacuno añojo congelado,"Paquete 1,1 kg aprox.","17,05 €",,https://prod-mercadona.imgix.net/images/d5ac4015bab4d6cbbbf82c8ad51cff07.jpg?fit=crop&h=300&w=300,
4593,Carne congelada,Chuletas cordero de lechal congeladas,Paquete 550 g aprox.,"13,75 €",,https://prod-mercadona.imgix.net/images/1e1174ac5c3323a706c7f040b2dd6f2a.jpg?fit=crop&h=300&w=300,
4594,Carne congelada,Carrillada de cerdo congelada,Paquete 460 g aprox.,"5,75 €",,https://prod-mercadona.imgix.net/images/c6e21271370a4d73c9d6655ee71f3e64.jpg?fit=crop&h=300&w=300,
4595,Carne congelada,Carrillada de vacuno congelado,Paquete 600 g aprox.,"9,30 €",,https://prod-mercadona.imgix.net/images/c58c4c7651db7fdaf2fe8c0278a1e3d4.jpg?fit=crop&h=300&w=300,
4596,Carne congelada,Alas de pollo barbacoa congeladas,Paquete 750 g,"3,68 €",,https://prod-mercadona.imgix.net/images/778aff71ecab4df9feea58e5b571d1c4.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/70b4bc36ba7ec3e02f813034b71f21e9.jpg?fit=crop&h=300&w=300
4597,Carne congelada,Costilleja de cerdo congelada,Paquete 820 g aprox.,"4,59 €",,https://prod-mercadona.imgix.net/images/7f90473a3694fc75008284dd5c778f52.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/3a233a34da05092314f4dd1f59d178de.jpg?fit=crop&h=300&w=300
4598,Aves y jamón cocido,Pechuga de pavo bajo en sal Hacendado finas lonchas,2 paquetes x 200 g,"3,55 €",,https://prod-mercadona.imgix.net/images/0743c4f754d2155a541a9363a5bf373c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/ebf4784f703ee6d9036a9d988bf2c81b.jpg?fit=crop&h=600&w=600
4599,Aves y jamón cocido,Pechuga de pavo bajo en sal Hacendado finas lonchas,Paquete 225 g,"2,20 €",,https://prod-mercadona.imgix.net/images/49d21ca3fcddbcc679eb677e61337d1b.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/5df43063df5b38c44b80e6eee6ecb1cc.jpg?fit=crop&h=300&w=300
4600,Aves y jamón cocido,Pechuga de pavo Hacendado finas lonchas,2 paquetes x 200 g,"3,55 €",,https://prod-mercadona.imgix.net/images/2458f24e9a065c2a16a09cae37257260.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/e36c17d4b384f095acb451bad17b8b7b.jpg?fit=crop&h=600&w=600
4601,Aves y jamón cocido,Pechuga de pavo finas lonchas Hacendado,Paquete 200 g,"2,00 €",,https://prod-mercadona.imgix.net/images/8987d5ff5420c83d5be5a3dc6e3ebcbb.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/8756700fa287e5239f0cd246d1ef9bff.jpg?fit=crop&h=600&w=600
4602,Aves y jamón cocido,Salchichón de pavo extra Hacendado lonchas,"4 paquetes x 37,5 g","2,55 €",,https://prod-mercadona.imgix.net/images/b98c684f52d2fef684676edd1ae0fd55.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/87853b5830a8155d6315de44d26a56f8.jpg?fit=crop&h=300&w=300
4603,Aves y jamón cocido,Longaniza de pavo extra Hacendado lonchas,"4 paquetes x 31,25 g","2,55 €",,https://prod-mercadona.imgix.net/images/a243dc6f175fac3d13d2ec8349271bb2.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/b3e9aac65f1de5daa3e73cff3efa7366.jpg?fit=crop&h=300&w=300
4604,Aves y jamón cocido,Tiras de pechuga pollo al horno Hacendado,Paquete 140 g,"2,25 €",,https://prod-mercadona.imgix.net/images/a771c6adb7a421fa3c83983defee636c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6cfc62b8e6f4fd7d1bedbc9620f44dc7.jpg?fit=crop&h=600&w=600
4605,Aves y jamón cocido,Jamón de pavo Hacendado finas lonchas,Paquete 225 g,"1,66 €",,https://prod-mercadona.imgix.net/images/b7691fb2718bc66ad695bb0454823efe.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/a8948f222e1d95c7ee9f9da2fe19d3c3.jpg?fit=crop&h=300&w=300
4606,Aves y jamón cocido,Dados de pavo Hacendado,2 paquetes x 100 g,"2,20 €",,https://prod-mercadona.imgix.net/images/f922e247cb50ce7821b753a42bcee983.jpg?fit=crop&h=300&w=300,
4607,Aves y jamón cocido,Tiras de pechuga de pollo al natural Hacendado,Paquete 140 g,"2,25 €",,https://prod-mercadona.imgix.net/images/aece46064c7f86ca0d02cda808d4ba74.jpg?fit=crop&h=300&w=300,
4608,Aves y jamón cocido,Sticks longaniza de pollo extra Hacendado,Paquete 50 g,"1,30 €",,https://prod-mercadona.imgix.net/images/2a5a89bd668cde21c850b6b89db93818.jpg?fit=crop&h=300&w=300,
4609,Aves y jamón cocido,Pechuga de pollo braseada Hacendado finas lonchas,Paquete 200 g,"2,20 €",,https://prod-mercadona.imgix.net/images/b7fa10ba93f2ac018c73776e7ddff803.jpg?fit=crop&h=300&w=300,
4610,Aves y jamón cocido,Pechuga de pavo al horno de leña Campofrío lonchas,Paquete 125 g,"1,70 €",,https://prod-mercadona.imgix.net/images/4d0aeb86816023033231a708eeb0f7cb.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6e572e519e8c2a5725f8756704d6cd7e.jpg?fit=crop&h=300&w=300
4611,Aves y jamón cocido,Pechuga de pollo Hacendado finas lonchas,Paquete 200 g,"2,20 €",,https://prod-mercadona.imgix.net/images/ec2ed1ea8bef280fbec6366170e28de1.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/d834f7813348ffca60ab1a9ca5789695.jpg?fit=crop&h=600&w=600
4612,Aves y jamón cocido,Pechuga 92% pavo Hacendado lonchas,Paquete 200 g,"2,65 €",,https://prod-mercadona.imgix.net/images/afb2fc2be474c020ff0876aa260a0d8f.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/659e0f4048dcbb1cf5c8f0354cb75580.jpg?fit=crop&h=600&w=600
4613,Aves y jamón cocido,Pechuga de pavo Noel lonchas muy finas,Paquete 200 g,"2,20 €",,https://prod-mercadona.imgix.net/images/918213955ad9fe95742e4abe7665f787.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/6077d524d0651963df609b39a7b1ede5.jpg?fit=crop&h=300&w=300
4614,Aves y jamón cocido,Pollo 97% relleno La Carloteña asado al horno lonchas,Paquete 150 g,"2,25 €",,https://prod-mercadona.imgix.net/images/dc1a4aba2611b0f9cfaa3206f7db796d.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/dc1a4aba2611b0f9cfaa3206f7db796d.jpg?fit=crop&h=600&w=600
4615,Aves y jamón cocido,Jamón de pavo Hacendado,Pieza 500 g,"2,46 €",,https://prod-mercadona.imgix.net/images/51a0e447e5900424eab083e5e06be3f2.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/b08b7046278e32bc5daf0a06a11645df.jpg?fit=crop&h=300&w=300
4616,Aves y jamón cocido,Longaniza de pavo Imperial extra Hacendado,Pieza 235 g,"3,76 €",,https://prod-mercadona.imgix.net/images/4093763502649349ae957fce8993e19c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/5d3ef8e6e2fd649341e63b34d8576be4.jpg?fit=crop&h=600&w=600
4617,Aves y jamón cocido,Pollo 95% relleno con trufa La Carloteña asado al horno lonchas,Paquete 125 g,"2,25 €",,https://prod-mercadona.imgix.net/images/54da8cad5c4c3097eb85212ba82c073c.jpg?fit=crop&h=300&w=300,https://prod-mercadona.imgix.net/images/634bfaf6c450a02a1a29878aa2621c6a.jpg?fit=crop&h=600&w=600
